brands,brands_tags,carbohydrates_100g,cholesterol_100g,code,creator,demo_cat,energy_100g,fat_100g,fiber_100g,hos,image_url,product_name,proteins_100g,serving_size,sodium_100g,sugars_100g
Abimar Foods  Inc.,abimar-foods-inc,61.76,0.0,N86106075043,usda-ndb-import,cookies peanut butter,1845.0,17.65,2.9,0,,"Abimar Foods  Inc. Tru-Blu, Sandwich Cookies, Peanut Butter",5.88,34 g (2 COOKIES),0.17600000000000002,26.47
Bumble Bee Foods  Llc,bumble-bee-foods-llc,0.0,0.036000000000000004,N86600260204,usda-ndb-import,albacore tuna in,971.0,14.29,,0,,"Bumble Bee Foods  Llc Wild Selections, Solid White Albacore Tuna In Olive Oil",26.79,56 g (2 oz),0.25,
Ducal,ducal,13.85,0.0,N88313062946,usda-ndb-import,refried black beans,611.0,7.69,6.9,0,,Ducal Refried Black Beans,5.38,130 g (0.5 cup),0.315,0.77
Malher,malher,21.15,0.0,N89674085438,usda-ndb-import,refried black beans,615.0,3.85,5.8,0,,"Malher Refried Black Beans, Chiles Jalapenos",6.41,156 g (0.5 cup),0.41,
"Brookshire's,  Brookshire Grocery Company","brookshire-s,brookshire-grocery-company",53.57,0.0,N92825093053,usda-ndb-import,wavy potato chips,2389.0,39.29,3.6,0,,"Brookshire's Wavy Potato Chips, Original",3.57,28 g (22 CHIPS) | (ABOUT),0.48200000000000004,3.57
"Brookshire's,  Brookshire Grocery Company","brookshire-s,brookshire-grocery-company",62.5,0.0,N92825106968,usda-ndb-import,cookies chocolate chip,2092.0,28.12,3.1,0,,"Brookshire's Chunky Cookies, Chocolate Chip",3.12,32 g (2 COOKIES),0.344,31.25
Brookshire's,brookshire-s,18.75,0.0,N92825111597,usda-ndb-import,crunchy peanut butter,2615.0,50.0,6.2,0,,Brookshire's Crunchy Peanut Butter,21.88,32 g (2 Tbsp),0.375,9.38
Trader Joe's,trader-joe-s,0.0,0.036000000000000004,N958363,usda-ndb-import,albacore tuna in,448.0,1.79,0.0,0,,Trader Joe's Albacore Tuna In Water,23.21,56 g (2 oz),0.161,0.0
Cougar Mountain,cougar-mountain,59.29,0.031,N96343320028,usda-ndb-import,cookies peanut butter,1849.0,20.35,,0,,"Cougar Mountain Dark Dipped Gourmet Cookies, Peanut Butter",7.96,113 g (4 oz),0.504,35.4
Saba,saba,3.57,0.08,N96785013212,usda-ndb-import,sardines in tomato,335.0,3.57,0.0,0,,Saba Sardines In Tomato Sauce,10.71,56 g (0.25 cup),0.607,0.0
Market Essentials,market-essentials,60.71,0.0,N98487300102,usda-ndb-import,wavy potato chips,2243.0,32.14,3.6,0,,Market Essentials Wavy Potato Chips,7.14,28 g (13 CHIPS),0.46399999999999997,3.57
Market Essentials,market-essentials,13.33,0.033,N98487301703,usda-ndb-import,thousand island dressing,1674.0,40.0,0.0,0,,Market Essentials Thousand Island Dressing,0.0,30 ml (2 Tbsp),0.9,13.33
365 Organic Value,365-organic-value,7.96,0.0,N99482406493,usda-ndb-import,organic pasta sauce,259.0,3.54,1.8,0,,"365 Organic Value Organic Pasta Sauce, Classic",0.88,113 g (0.5 cup),0.442,2.65
"365 Everyday Value,  Whole Foods Market  Inc.","365-everyday-value,whole-foods-market-inc",72.5,0.0,N99482424510,usda-ndb-import,pancake waffle mix,1464.0,1.25,2.5,0,,"365 Everyday Value Organic Pancake & Waffle Mix, Buttermilk",10.0,40 g (4 -INCH PANCAKES | TWO),0.7,5.0
"365 Everyday Value,  Whole Foods Market Ip  Lp","365-everyday-value,whole-foods-market-ip-lp",67.5,0.0,N99482431037,usda-ndb-import,steel cut oats,1569.0,6.25,10.0,0,,365 Everyday Value Organic Steel Cut Oats,12.5,40 g (0.25 cup),0.0,2.5
365 Everyday Value,365-everyday-value,48.84,0.0,N99482439194,usda-ndb-import,dark chocolate bar,2431.0,41.86,7.0,0,,365 Everyday Value Organic Dark Chocolate Bar,6.98,43 g (0.5 BAR),0.0,41.86
"365 Everyday Value,  Whole Foods Market Ip Lp","365-everyday-value,whole-foods-market-ip-lp",6.12,0.006,N0099482442675,usda-ndb-import,chicken noodle soup,172.0,0.41,0.4,0,,365 Everyday Value Thai-Style Chicken Noodle Soup,2.86,245 g (1 cup),0.282,0.41
"365 Everyday Value,  Whole Foods Market  Inc.","365-everyday-value,whole-foods-market-inc",0.0,0.046,N0099482448806,usda-ndb-import,albacore tuna in,774.0,9.26,0.0,0,,365 Everyday Value Chunk White Albacore Tuna In Extra Virgin Olive Oil,27.78,54 g (2 ONZ),0.213,0.0
"365 Everyday Value,  Whole Foods Market  Inc.","365-everyday-value,whole-foods-market-inc",44.0,0.0,N0099482455965,usda-ndb-import,hot dog buns,1004.0,4.0,6.0,0,,365 Everyday Value Whole Wheat Hot Dog Buns,10.0,50 g (1 BUN),0.42,4.0
Western Family Foods  Inc.,western-family-foods-inc,24.71,0.0,N015400892690,usda-ndb-import,french fried potatoes,590.0,3.53,2.4,0,,Western Family Foods  Inc. Steak Cut French Fried Potatoes,2.35,85 g (3 ONZ),0.306,0.0
Melzy Creations,melzy-creations,62.5,0.0,N0182280000083,usda-ndb-import,dark chocolate bar,1464.0,12.5,22.5,0,,Melzy Creations Dark Chocolate Bar,10.0,40 g (1.41 oz),0.28800000000000003,27.5
Giant Eagle,giant-eagle,10.0,0.1,N3003400746,usda-ndb-import,cream cheese spread,1536.0,33.33,0.0,0,,Giant Eagle Cream Cheese Spread,3.33,30 g (2 Tbsp),0.36700000000000005,6.67
Giant Eagle,giant-eagle,7.14,0.045,N3003408742,usda-ndb-import,smoked turkey breast,523.0,1.79,0.0,0,,Giant Eagle Smoked Turkey Breast,17.86,56 g (2 SLICES),0.821,1.79
Marietta,marietta,70.0,0.0,N503012175235,usda-ndb-import,cookies chocolate chip,1954.0,16.67,0.0,0,,"Marietta Cookies, Chocolate Chip",6.67,30 g (6 COOKIES),0.36700000000000005,23.33
"Kind,  Kind Inc.","kind,kind-inc",47.5,0.0,N602652170188,usda-ndb-import,fruit nut bar,1987.0,27.5,7.5,0,,"Kind Fruit & Nut Bar, Peanut Butter & Strawberry",17.5,40 g (1 BAR),0.062,27.5
Kind,kind,52.5,0.0,N602652171253,usda-ndb-import,fruit nut bar,1883.0,27.5,15.0,0,,"Kind Fruit & Nut Bar, Almond & Apricot",10.0,40 g (1.4 oz),0.062,25.0
"Kind,  Kind Inc.","kind,kind-inc",57.5,0.0,N602652177583,usda-ndb-import,fruit nut bar,1987.0,25.0,6.2,0,,"Kind Fruit & Nut Bar, Blueberry, Vanilla, Cashew",10.0,40 g (1 BAR),0.062,27.5
Milton's,milton-s,70.0,0.0,N606541923527,usda-ndb-import,baked snack crackers,1674.0,10.0,0.0,0,,Milton's Corn Bread Baked Snack Crackers,6.67,30 g (30 g),0.5670000000000001,13.33
"Southern Home,  Bruno's Supermarkets  Inc.","southern-home,bruno-s-supermarkets-inc",0.0,0.0,N607880040364,usda-ndb-import,vegetable oil spread,1795.0,50.0,0.0,0,,Southern Home Vegetable Oil Spread,0.0,14 g (1 Tbsp),0.75,0.0
"Uncle Ray's,  Uncle Rays  Llc","uncle-ray-s,uncle-rays-llc",53.57,0.0,N614156062098,usda-ndb-import,chips salt vinegar,2389.0,35.71,3.6,0,,"Uncle Ray's Potato Chips, Salt & Vinegar",7.14,28 g (12 CHIPS | ABOUT),1.786,3.57
Create A Treat,create-a-treat,67.44,0.012,N629014630746,usda-ndb-import,frosted sugar cookies,1753.0,16.28,2.3,0,,Create A Treat Frosted Sugar Cookies,4.65,43 g (1 COOKIE),0.27899999999999997,44.19
Create A Treat,create-a-treat,67.44,0.023,N629014630821,usda-ndb-import,frosted sugar cookies,1753.0,16.28,2.3,0,,Create A Treat Frosted Sugar Cookies,4.65,43 g (1 COOKIE),0.18600000000000003,41.86
Bela,bela,0.0,0.045,N633600502324,usda-ndb-import,sardines in tomato,912.0,16.36,0.0,0,,Bela Lightly Smoked Portuguese Sardines In Tomato Sauce,20.0,55 g (0.25 cup),0.245,0.0
West Liberty Foods,west-liberty-foods,3.57,0.045,N633920608805,usda-ndb-import,roasted turkey breast,448.0,1.79,0.0,0,,West Liberty Foods Slow Roasted Turkey Breast,19.64,56 g (2 oz),0.768,1.79
Supreme Protein,supreme-protein,37.5,0.036000000000000004,N639372025023,usda-ndb-import,high protein bar,1699.0,15.62,2.1,0,,"Supreme Protein High Protein Bar, Caramel Nut Chocolate",31.25,96 g (96 g),0.22899999999999998,8.33
Edwardo's,edwardo-s,18.58,0.031,N643130101157,usda-ndb-import,thin crust pizza,925.0,10.62,0.9,0,,Edwardo's Thin Crust Pizza,13.27,113 g (4 ONZ),0.363,0.88
Premier Protein,premier-protein,34.72,0.0,N643843000471,usda-ndb-import,high protein bar,1686.0,11.11,4.2,0,,"Premier Protein Gluten Free High Protein Bar, Chocolate, Peanut Butter",41.67,72 g (72 g),0.611,11.11
Bar-S Foods Co.,bar-s-foods-co,6.25,0.031,N645230011336,usda-ndb-import,smoked turkey breast,523.0,4.69,0.0,0,,Bar-S Foods Co. Smoked Turkey Breast And White Turkey,15.62,32 g (1 SLICE),0.7809999999999999,3.12
Z-Best,z-best,54.05,0.0,N650912101809,usda-ndb-import,whole grain bread,1130.0,0.0,2.7,0,,Z-Best Whole Grain Bread,10.81,37 g (1 SLICE),0.838,0.0
Gourmet Treats,gourmet-treats,74.29,0.0,N653248031604,usda-ndb-import,chocolate chip cookie,1552.0,7.14,5.7,0,,Gourmet Treats Chocolate Chip Cookie,5.71,35 g (1.25 ONZ),0.271,34.29
Lamontagne Chocolate Inc.,lamontagne-chocolate-inc,56.14,0.0,N663936772245,usda-ndb-import,dark chocolate almonds,2054.0,33.33,8.8,0,,"Lamontagne Chocolate Inc. Lamontagne, Dark Chocolate Almonds",7.02,57 g (1 BAG),0.035,43.86
Enjou Chocolat Of Morristown  Inc.,enjou-chocolat-of-morristown-inc,50.0,0.0,N666140102563,usda-ndb-import,dark chocolate almonds,2301.0,37.5,7.5,0,,"Enjou Chocolat Of Morristown  Inc. Enjou Chocolae, Dark Chocolate Almonds",10.0,40 g (1 PIECE),0.0,40.0
Organico Bello,organico-bello,4.42,0.0,N677294998025,usda-ndb-import,marinara pasta sauce,130.0,1.33,0.9,0,,Organico Bello Organic Marinara Pasta Sauce,0.88,113 g (0.5 cup),0.204,1.77
Organico Bello,organico-bello,4.42,0.0,N677294998032,usda-ndb-import,organic pasta sauce,130.0,1.33,0.9,0,,Organico Bello Organic Pasta Sauce,0.88,113 g (0.5 cup),0.204,1.77
Organico Bello,organico-bello,4.42,0.0,N677294998049,usda-ndb-import,organic pasta sauce,130.0,1.33,0.9,0,,Organico Bello Organic Pasta Sauce,0.88,113 g (0.5 cup),0.204,1.77
Zap Studio,zap-studio,15.25,0.0,N685248987643,usda-ndb-import,dairy frozen dessert,707.0,11.02,2.5,0,,"Zap Studio New Barn, Almond Creme, Non-Dairy Frozen Dessert, Organic Chocolate",4.24,118 ml (0.5 cup),0.013000000000000001,11.86
Ahold,ahold,44.19,0.0,N688267052293,usda-ndb-import,whole grain bread,975.0,3.49,9.3,0,,"Ahold Nature's Promise, Whole 9 Grain Bread",11.63,43 g (43 g),0.37200000000000005,4.65
Ahold,ahold,60.0,0.0,N688267145636,usda-ndb-import,baked snack crackers,1674.0,16.67,3.3,0,,Ahold Cheddar Penguins Made With Whole Grains Baked Snack Crackers,6.67,30 g (52 CRACKERS),0.6,3.33
Ahold,ahold,5.71,0.01,N688267156045,usda-ndb-import,chicken noodle soup,172.0,1.02,0.4,0,,Ahold Chicken Noodle Soup,2.86,245 g (1 cup),0.282,0.41
Lifestyle Evolution Inc.,lifestyle-evolution-inc,40.0,0.0,N691535207011,usda-ndb-import,crunchy peanut butter,1674.0,15.56,15.6,0,,"Lifestyle Evolution Inc. Nugo, Slim, Crunchy Peanut Butter Protein Bar",37.78,45 g (45 g),0.17800000000000002,6.67
Topo-Logic Systems  Inc.,topo-logic-systems-inc,53.57,0.0,N696859091230,usda-ndb-import,potato chips original,3289.0,28.57,3.6,0,,"Topo-Logic Systems  Inc. Doctor Dread's, Famous Jamaican Jerk Kettle Cooked Potato Chips, Original",7.14,28 g (18 CHIPS | ABOUT),0.607,3.57
"Udi's,  Udi's Gluten Free","udi-s,udi-s-gluten-free",57.69,0.038,N698997807599,usda-ndb-import,cookies peanut butter,1933.0,23.08,3.8,0,,"Udi's Gluten Free, Soft-Baked Cookies, Peanut Butter Coconut",3.85,26 g (26 g),0.26899999999999996,23.08
"Udi's,  Udi's Gluten Free","udi-s,udi-s-gluten-free",47.54,0.0,N698997809302,usda-ndb-import,whole grain bread,1167.0,8.2,3.3,0,,"Udi's Gluten Free, Soft & Hearty Whole Grain Bread",8.2,61 g (61 g),0.59,4.92
"Udi's,  Pinnacle Foods Group Llc","udi-s,pinnacle-foods-group-llc",47.44,0.0,N698997810001,usda-ndb-import,whole grain bread,1180.0,7.69,2.6,0,,Udi's Whole Grain Bread,7.69,78 g (2 SLICES),0.5770000000000001,5.13
Three Rivers Confections  Llc,three-rivers-confections-llc,60.53,0.026000000000000002,N705772635589,usda-ndb-import,peanut butter cup,1761.0,15.79,2.6,0,,"Three Rivers Confections  Llc Fudgie Wudgie, Peanut Butter Cup Fudge",5.26,38 g (1.34 ONZ),0.25,55.26
Diestel Turkey Ranch,diestel-turkey-ranch,0.0,0.036000000000000004,N707330379331,usda-ndb-import,roasted turkey breast,448.0,0.89,,0,,Diestel Turkey Ranch Peppered Roasted Turkey Breast,25.0,56 g (2 oz),0.5,
Beverages & More  Inc.,beverages-more-inc,17.86,0.0,N707492082940,usda-ndb-import,honey roasted peanuts,2389.0,46.43,7.1,0,,"Beverages & More  Inc. Main & Geary, Bbq Honey Roasted Peanuts",25.0,28 g (0.25 CUP | ABOUT),0.304,7.14
Meijer,meijer,26.19,0.0,N708820304932,usda-ndb-import,french fried potatoes,699.0,5.95,2.4,0,,Meijer Extra Crispy Crinkle Cut French Fried Potatoes,2.38,84 g (3 oz),0.46399999999999997,1.19
Purple Cow,purple-cow,27.94,0.044000000000000004,N708820318465,usda-ndb-import,premium ice cream,1109.0,16.18,0.0,0,,Purple Cow Premium Ice Cream,2.94,68 g (0.5 cup),0.081,23.53
Purple Cow,purple-cow,27.94,0.044000000000000004,N708820780095,usda-ndb-import,premium ice cream,925.0,11.76,0.0,0,,"Purple Cow Premium Ice Cream, Pumpkin",2.94,68 g (0.5 cup),0.081,22.06
Lofthouse Cookies,lofthouse-cookies,65.79,0.026000000000000002,N708971916794,usda-ndb-import,frosted sugar cookies,1761.0,15.79,0.0,0,,Lofthouse Cookies Frosted Sugar Cookies,2.63,38 g (38 g),0.276,42.11
"Lofthouse,  Lofthouse Foods","lofthouse,lofthouse-foods",65.79,0.026000000000000002,N708971926595,usda-ndb-import,frosted sugar cookies,1761.0,15.79,0.0,0,,"Lofthouse Making Every Day Festive, Frosted Sugar Cookies",2.63,38 g (1 COOKIE),0.276,42.11
Gefen,gefen,0.0,0.054000000000000006,N710069113602,usda-ndb-import,chunk light tuna,448.0,0.89,,0,,Gefen Chunk Light Tuna In Water,23.21,56 g (2 oz),0.446,
Stonewall Kitchen,stonewall-kitchen,73.68,0.0,N711381325964,usda-ndb-import,pancake waffle mix,1431.0,1.32,5.3,0,,Stonewall Kitchen Pancake & Waffle Mix,10.53,38 g (3 Tbsp),0.9740000000000001,21.05
"Aunt Millie's,  Aunt Millie's Bakeries","aunt-millie-s,aunt-millie-s-bakeries",43.18,0.0,N7131405881,usda-ndb-import,hot dog buns,761.0,2.27,9.1,0,,"Aunt Millie's Hearth Hot Dog Buns, Whole Grain",9.09,44 g (44 g),0.307,4.55
Meijer,meijer,25.0,0.0,N713733141918,usda-ndb-import,crunchy peanut butter,2351.0,46.88,6.2,0,,"Meijer Crunchy Peanut Butter, Fresh Roasted",21.88,32 g (2 Tbsp),0.312,9.38
United Dairy,united-dairy,45.45,0.03,N71582217276,usda-ndb-import,premium ice cream,1013.0,10.61,0.0,0,,United Dairy Premium Ice Cream,3.03,66 g (0.5 cup),0.076,27.27
"Sunny Select,  Super Store Industries","sunny-select,super-store-industries",57.14,0.0,N717544130734,usda-ndb-import,chips salt vinegar,2243.0,32.14,3.6,0,,"Sunny Select Potato Chips, Salt & Vinegar",7.14,28 g (17 CHIPS),0.9640000000000001,7.14
Schwartz Brothers Bakery,schwartz-brothers-bakery,50.0,0.038,N717887170053,usda-ndb-import,cookies peanut butter,2092.0,26.92,0.0,0,,"Schwartz Brothers Bakery Cookies, Peanut Butter",7.69,26 g (1 COOKIE),0.34600000000000003,26.92
"Black Forest,  Gretchen's Shoebox Express","black-forest,gretchen-s-shoebox-express",16.67,0.035,N717887717081,usda-ndb-import,whole grain bread,803.0,6.57,2.5,0,,Black Forest Ham & Swiss On Whole Grain Bread,15.15,198 g (1 SANDWICH),0.596,0.0
Meijer,meijer,21.43,0.0,N719283165589,usda-ndb-import,dry roasted peanuts,2389.0,50.0,7.1,0,,Meijer Dry Roasted Peanuts,25.0,28 g (0.25 cup),0.196,3.57
Meijer,meijer,53.57,0.0,N719283409447,usda-ndb-import,potato chips original,2389.0,39.29,3.6,0,,"Meijer Potato Chips, Original",3.57,28 g (1 oz),0.48200000000000004,3.57
Meijer,meijer,53.57,0.0,N719283409454,usda-ndb-import,potato chips original,2389.0,35.71,3.6,0,,"Meijer Classic Potato Chips, Original",3.57,28 g (1 oz),0.48200000000000004,3.57
Meijer,meijer,71.43,0.006999999999999999,N719283985279,usda-ndb-import,macaroni cheese dinner,1552.0,3.57,2.9,0,,Meijer Dinosaur Macaroni & Cheese Dinner,12.86,70 g (2.5 oz),0.871,7.14
"Hebert,  Hebert Confections  Llc","hebert,hebert-confections-llc",51.61,0.0,N721605267680,usda-ndb-import,peanut butter cup,2159.0,35.48,3.2,0,,"Hebert Candies, Peanut Butter Cup Milk Chocolate Bar",9.68,31 g (31 GRM),0.161,45.16
Clif Bar And Company,clif-bar-and-company,52.08,0.0,N722252014221,usda-ndb-import,fruit nut bar,1657.0,25.0,10.4,0,,Clif Bar And Company Fruit + Nut Bar,8.33,48 g (1 BAR),0.21899999999999997,31.25
Luna,luna,46.67,0.011000000000000001,N722252234070,usda-ndb-import,high protein bar,1674.0,15.56,6.7,0,,Luna High Protein Bar,26.67,45 g (1 BAR),0.311,28.89
Clif,clif,60.29,0.0,N722252313218,usda-ndb-import,crunchy peanut butter,1598.0,10.29,5.9,0,,"Clif Energy Bar Made With Organic Peanut Butter, Crunchy Peanut Butter",16.18,68 g (68 g),0.33799999999999997,29.41
"Clif,  Clif Bar And Company","clif,clif-bar-and-company",44.44,0.0,N722252326348,usda-ndb-import,dark chocolate almonds,1954.0,26.67,6.7,0,,"Clif Mojo, Trail Mix Bar, Dark Chocolate Almonds Coconut",17.78,45 g (1 BAR),0.37799999999999995,22.22
Luna,luna,46.67,0.011000000000000001,N722252333063,usda-ndb-import,high protein bar,1582.0,10.0,6.7,0,,"Luna Protein, High Protein Bar, Lemon Vanilla",26.67,45 g (45 g),0.35600000000000004,33.33
Luna,luna,48.89,0.011000000000000001,N722252333087,usda-ndb-import,high protein bar,1582.0,11.11,6.7,0,,"Luna Protein, High Protein Bar, Chocolate Salted Caramel",26.67,45 g (45 g),0.6,33.33
Luna,luna,48.89,0.011000000000000001,N722252333094,usda-ndb-import,high protein bar,1582.0,11.11,6.7,0,,"Luna Protein, High Protein Bar, Berry Greek Yogurt",26.67,45 g (45 g),0.35600000000000004,33.33
Luna,luna,46.67,0.011000000000000001,N722252334039,usda-ndb-import,high protein bar,1582.0,13.33,6.7,0,,"Luna Protein, High Protein Bar, Chocolate Chip Cookie Dough",26.67,45 g (45 g),0.578,33.33
"Clif,  Clif Bar And Company","clif,clif-bar-and-company",56.52,0.0,N722252343239,usda-ndb-import,fruit nut bar,1636.0,19.57,8.7,0,,"Clif Kit's Organic, Fruit + Nut Bar, Dark Chocolate Walnut",6.52,46 g (1 BAR),0.207,45.65
Tuny,tuny,0.0,0.036000000000000004,N722596000201,usda-ndb-import,albacore tuna in,372.0,1.79,0.0,0,,Tuny Chunk White Albacore Tuna In Water,19.64,56 g (0.25 CUP) | DRAINED (ABOUT),0.25,0.0
"Jewel Osco,  Superior Nut/Candy Distribut'G","jewel-osco,superior-nut-candy-distribut-g",47.37,0.013000000000000001,N722648544097,usda-ndb-import,dark chocolate almonds,2201.0,39.47,7.9,0,,"Jewel Osco Dark Chocolate, Almonds",10.53,38 g (0.25 cup),0.013000000000000001,34.21
Superior Nut & Candy,superior-nut-candy,16.67,0.0,N722648715657,usda-ndb-import,roasted salted almonds,2556.0,55.56,11.1,0,,Superior Nut & Candy Roasted Salted Almonds,22.22,36 g (0.25 cup),0.33299999999999996,5.56
My Essentials,my-essentials,21.43,0.0,N725439107013,usda-ndb-import,dry roasted peanuts,2389.0,50.0,7.1,0,,My Essentials Unsalted Dry Roasted Peanuts,25.0,28 g (1 oz),0.0,3.57
My Essentials,my-essentials,0.0,0.0,N725439108980,usda-ndb-import,vegetable oil spread,1795.0,50.0,0.0,0,,My Essentials 48% Vegetable Oil Spread,0.0,14 g (1 Tbsp),0.75,0.0
"My Essentials,  Delhaize America  Inc.","my-essentials,delhaize-america-inc",0.0,0.0,N725439116046,usda-ndb-import,vegetable oil spread,1494.0,35.71,0.0,0,,My Essentials 39% Vegetable Oil Spread,0.0,14 g (1 Tbsp),0.679,0.0
"Cha-Ching,  Delhaize America  Inc.","cha-ching,delhaize-america-inc",20.0,0.017,N725439300360,usda-ndb-import,thousand island dressing,1117.0,20.0,0.0,0,,Cha-Ching Thousand Island Dressing,0.0,30 ml (2 Tbsp),1.0,16.67
"Cha-Ching,  Delhaize America  Inc.","cha-ching,delhaize-america-inc",21.88,0.0,N725439300841,usda-ndb-import,crunchy peanut butter,2615.0,50.0,6.2,0,,Cha-Ching Crunchy Peanut Butter,25.0,32 g (2 Tbsp),0.375,9.38
Taste Of Inspirations,taste-of-inspirations,76.0,0.0,N725439990004,usda-ndb-import,pancake waffle mix,1423.0,0.0,4.0,0,,Taste Of Inspirations Pancake & Waffle Mix,10.0,50 g (2 PANCAKES | MAKES),0.98,20.0
Terri Lynn  Inc.,terri-lynn-inc,16.67,0.0,N726338070156,usda-ndb-import,roasted salted almonds,2510.0,56.67,10.0,0,,"Terri Lynn  Inc. Terri Lynn, Roasted & Salted Almonds, Roasted & Salted",20.0,30 g (0.25 cup),0.33299999999999996,3.33
Haggen,haggen,68.85,0.025,N726984022011,usda-ndb-import,pancake waffle mix,1510.0,4.1,1.6,0,,"Haggen Pancake & Waffle Mix, Butter Milk",9.84,61 g (0.5 cup),1.0,14.75
Haggen,haggen,7.32,0.012,N726984370068,usda-ndb-import,chicken noodle soup,205.0,1.22,0.8,0,,Haggen Condensed Chicken Noodle Soup,2.44,123 g (0.5 cup),0.732,0.0
Country Choice,country-choice,67.5,0.0,N729906510023,usda-ndb-import,steel cut oats,1569.0,7.5,10.0,0,,Country Choice Steel Cut Oats,12.5,40 g (0.25 cup),0.0,2.5
Savory Foods Inc.,savory-foods-inc,57.69,0.0,N733549028982,usda-ndb-import,dark chocolate bar,2251.0,34.62,7.7,0,,"Savory Foods Inc. Mac Chocolate Bar, Dark Chocolate Bar",3.85,26 g (26 g),0.0,50.0
Sonoma Gourmet,sonoma-gourmet,4.0,0.0,N733636330042,usda-ndb-import,organic pasta sauce,268.0,4.8,0.8,0,,Sonoma Gourmet Organic Pasta Sauce,0.8,125 g (0.5 cup),0.22399999999999998,3.2
Stroh's,stroh-s,25.35,0.042,N738248000079,usda-ndb-import,premium ice cream,824.0,11.27,1.4,0,,"Stroh's Premium Ice Cream, Chocolate",2.82,71 g (0.5 cup),0.063,16.9
Lowes Foods,lowes-foods,8.0,0.0,N741643021198,usda-ndb-import,mushroom condensed soup,335.0,4.8,1.6,0,,Lowes Foods Cream Of Mushroom Condensed Soup,1.6,125 g (0.5 cup),0.64,0.8
Lowes Foods,lowes-foods,79.17,0.0,N741643036130,usda-ndb-import,chewy granola bars,1745.0,10.42,4.2,0,,Lowes Foods Chewy Granola Bars,4.17,24 g (1 BAR),0.20800000000000002,29.17
Noga,noga,12.67,0.006999999999999999,N742906125028,usda-ndb-import,fat greek yogurt,335.0,0.0,0.0,0,,"Noga 0% Fat Greek Yogurt, Blueberry",7.33,150 g (5.3 oz),0.033,11.33
So Delicious Dairy Free,so-delicious-dairy-free,26.58,0.0,N744473000265,usda-ndb-import,dairy frozen dessert,795.0,8.86,1.3,0,,"So Delicious Dairy Free Cashewmilk Non-Dairy Frozen Dessert, Very Vanilla",2.53,79 g (0.5 cup),0.12,22.78
So Delicious Dairy Free,so-delicious-dairy-free,25.61,0.0,N744473000272,usda-ndb-import,dairy frozen dessert,766.0,8.54,2.4,0,,"So Delicious Dairy Free Cashew Milk Non-Dairy Frozen Dessert, Creamy Chocolate",3.66,82 g (0.5 cup),0.128,19.51
So Delicious Dairy Free,so-delicious-dairy-free,24.71,0.0,N744473470211,usda-ndb-import,dairy frozen dessert,690.0,8.24,8.2,0,,"So Delicious Dairy Free Coconut Milk Non-Dairy Frozen Dessert, Chocolate",1.18,85 g (0.5 cup),0.018000000000000002,16.47
"So Delicious Dairy Free,  Turtle Mountain  Llc","so-delicious-dairy-free,turtle-mountain-llc",25.0,0.0,N744473472154,usda-ndb-import,dairy frozen dessert,598.0,6.25,8.9,0,,"So Delicious Dairy Free Minis Coconut Milk Non-Dairy Frozen Dessert, Fudge Bar",1.79,56 g (56 g),0.027000000000000003,17.86
So Delicious Dairy Free,so-delicious-dairy-free,29.41,0.0,N744473474110,usda-ndb-import,dairy frozen dessert,1151.0,19.61,7.8,0,,"So Delicious Dairy Free Minis Coconut Milk Non-Dairy Frozen Dessert, Vanilla",1.96,51 g (51 g),0.01,21.57
"So Delicious Dairy Free,  So Delicious","so-delicious-dairy-free,so-delicious",28.24,0.0,N744473476213,usda-ndb-import,dairy frozen dessert,887.0,10.59,2.4,0,,"So Delicious Dairy Free Cashew Milk Non-Dairy Frozen Dessert, Dark Chocolate Truffle",3.53,85 g (0.5 cup),0.141,21.18
Equal Exchange  Inc.,equal-exchange-inc,50.0,0.0,N745998244073,usda-ndb-import,fruit nut bar,1674.0,20.0,5.0,0,,"Equal Exchange  Inc. Equal Exchange, Organic Fruit & Nut Bar, Apricot Cashew",10.0,40 g (1 BAR),0.0,35.0
Rje Trade International  Inc.,rje-trade-international-inc,28.57,0.0,N748252520623,usda-ndb-import,honey roasted peanuts,2389.0,42.86,7.1,0,,"Rje Trade International  Inc. Gillespie's Peanuts, Honey Roasted Peanuts",21.43,28 g (1 ONZ),0.429,17.86
Columbus Seafoods Corporation,columbus-seafoods-corporation,3.57,0.0,N748485200026,usda-ndb-import,sardines in tomato,372.0,3.57,0.0,0,,"Columbus Seafoods Corporation 555, Sardines In Tomato Sauce, Hot",10.71,56 g (56 g),0.643,1.79
Rexall Sundown  Inc.,rexall-sundown-inc,41.51,0.009000000000000001,N749826575551,usda-ndb-import,fruit nut bar,1577.0,8.49,9.4,0,,"Rexall Sundown  Inc. Pure Protein, Fruit & Nut Bar",33.96,53 g (1 BAR),0.302,16.98
"Star,  Star Snacks","star,star-snacks",50.0,0.0,N753519469461,usda-ndb-import,honey roasted peanuts,2092.0,32.14,3.6,0,,"Star Snacks, Honey Roasted Peanuts",14.29,28 g (1 oz),0.125,39.29
Thinkthin  Llc,thinkthin-llc,40.0,0.0,N753656711997,usda-ndb-import,high protein bar,1745.0,15.0,1.7,0,,Thinkthin  Llc High Protein Bar,33.33,60 g (1 BAR),0.38299999999999995,0.0
